 2.50200000e-05  9.00078599e-01  2.50200000e-05  8.94188570e-01  2.50200000e-05  8.94051704e-01 
 2.50203848e-05  9.00078601e-01  2.50203848e-05  8.94188692e-01  2.50203848e-05  8.94051825e-01 
 2.50211544e-05  9.00078603e-01  2.50211544e-05  8.94188933e-01  2.50211544e-05  8.94052067e-01 
 2.50226937e-05  9.00078608e-01  2.50226937e-05  8.94189409e-01  2.50226937e-05  8.94052545e-01 
 2.50257721e-05  9.00078618e-01  2.50257721e-05  8.94190362e-01  2.50257721e-05  8.94053473e-01 
 2.50319291e-05  9.00078637e-01  2.50319291e-05  8.94192267e-01  2.50319291e-05  8.94055189e-01 
 2.50442430e-05  9.00078676e-01  2.50442430e-05  8.94196078e-01  2.50442430e-05  8.94058053e-01 
 2.50688707e-05  9.00078753e-01  2.50688707e-05  8.94203700e-01  2.50688707e-05  8.94061946e-01 
 2.51181263e-05  9.00078908e-01  2.51181263e-05  8.94218944e-01  2.51181263e-05  8.94065548e-01 
 2.52166374e-05  9.00079217e-01  2.52166374e-05  8.94249433e-01  2.52166374e-05  8.94066998e-01 
 2.54136596e-05  9.00079836e-01  2.54136596e-05  8.94310416e-01  2.54136596e-05  8.94066741e-01 
 2.58077041e-05  9.00081074e-01  2.58077041e-05  8.94432396e-01  2.58077041e-05  8.94066763e-01 
 2.63077041e-05  9.00082644e-01  2.63077041e-05  8.94587201e-01  2.63077041e-05  8.94067252e-01 
 2.68077041e-05  9.00084215e-01  2.68077041e-05  8.94742031e-01  2.68077041e-05  8.94068397e-01 
 2.73077041e-05  9.00085785e-01  2.73077041e-05  8.94896880e-01  2.73077041e-05  8.94070108e-01 
 2.78077041e-05  9.00087356e-01  2.78077041e-05  8.95051746e-01  2.78077041e-05  8.94072438e-01 
 2.83077041e-05  9.00088927e-01  2.83077041e-05  8.95206625e-01  2.83077041e-05  8.94075344e-01 
 2.88077041e-05  9.00090497e-01  2.88077041e-05  8.95361516e-01  2.88077041e-05  8.94078848e-01 
 2.93077041e-05  9.00092068e-01  2.93077041e-05  8.95516415e-01  2.93077041e-05  8.94082926e-01 
 2.96538520e-05  9.00093155e-01  2.96538520e-05  8.95623655e-01  2.96538520e-05  8.94086092e-01 
 3.00000000e-05  9.00094242e-01  3.00000000e-05  8.95730898e-01  3.00000000e-05  8.94089531e-01 
 3.00010000e-05  9.00094245e-01  3.00010000e-05  8.95731208e-01  3.00010000e-05  8.94089541e-01 
 3.00030000e-05  9.00094252e-01  3.00030000e-05  8.95731828e-01  3.00030000e-05  8.94089562e-01 
