 1.04173151e-05  9.13081439e-01  1.04173151e-05  9.12898861e-01  1.04173151e-05  1.80000000e+00  1.04173151e-05  1.80000000e+00 
 1.05173151e-05  9.13206831e-01  1.05173151e-05  9.13055945e-01  1.05173151e-05  1.80000000e+00  1.05173151e-05  1.80000000e+00 
 1.06173151e-05  9.13332218e-01  1.06173151e-05  9.13158162e-01  1.06173151e-05  1.80000000e+00  1.06173151e-05  1.80000000e+00 
 1.07173151e-05  9.13457599e-01  1.07173151e-05  9.13299854e-01  1.07173151e-05  1.80000000e+00  1.07173151e-05  1.80000000e+00 
 1.08173151e-05  9.13582976e-01  1.08173151e-05  9.13414101e-01  1.08173151e-05  1.80000000e+00  1.08173151e-05  1.80000000e+00 
 1.09173151e-05  9.13708346e-01  1.09173151e-05  9.13546754e-01  1.09173151e-05  1.80000000e+00  1.09173151e-05  1.80000000e+00 
 1.10173151e-05  9.13833712e-01  1.10173151e-05  9.13667549e-01  1.10173151e-05  1.80000000e+00  1.10173151e-05  1.80000000e+00 
 1.11173151e-05  9.13959072e-01  1.11173151e-05  9.13795538e-01  1.11173151e-05  1.80000000e+00  1.11173151e-05  1.80000000e+00 
 1.12173151e-05  9.14084426e-01  1.12173151e-05  9.13919561e-01  1.12173151e-05  1.80000000e+00  1.12173151e-05  1.80000000e+00 
 1.13173151e-05  9.14209775e-01  1.13173151e-05  9.14045319e-01  1.13173151e-05  1.80000000e+00  1.13173151e-05  1.80000000e+00 
 1.14173151e-05  9.14335119e-01  1.14173151e-05  9.14170830e-01  1.14173151e-05  1.80000000e+00  1.14173151e-05  1.80000000e+00 
 1.15173151e-05  9.14460456e-01  1.15173151e-05  9.14295576e-01  1.15173151e-05  1.80000000e+00  1.15173151e-05  1.80000000e+00 
 1.16173151e-05  9.14585788e-01  1.16173151e-05  9.14421736e-01  1.16173151e-05  1.80000000e+00  1.16173151e-05  1.80000000e+00 
 1.17173151e-05  9.14711114e-01  1.17173151e-05  9.14546039e-01  1.17173151e-05  1.80000000e+00  1.17173151e-05  1.80000000e+00 
 1.18173151e-05  9.14836435e-01  1.18173151e-05  9.14672468e-01  1.18173151e-05  1.80000000e+00  1.18173151e-05  1.80000000e+00 
 1.19173151e-05  9.14961749e-01  1.19173151e-05  9.14796579e-01  1.19173151e-05  1.80000000e+00  1.19173151e-05  1.80000000e+00 
 1.20173151e-05  9.15087058e-01  1.20173151e-05  9.14923111e-01  1.20173151e-05  1.80000000e+00  1.20173151e-05  1.80000000e+00 
 1.21173151e-05  9.15212361e-01  1.21173151e-05  9.15047137e-01  1.21173151e-05  1.80000000e+00  1.21173151e-05  1.80000000e+00 
 1.22173151e-05  9.15337657e-01  1.22173151e-05  9.15173703e-01  1.22173151e-05  1.80000000e+00  1.22173151e-05  1.80000000e+00 
 1.23173151e-05  9.15462948e-01  1.23173151e-05  9.15297688e-01  1.23173151e-05  1.80000000e+00  1.23173151e-05  1.80000000e+00 
